"INSTNM","unitid","cipcode","majornum","year","americanIndianTotal","asianTotal","blackTotal","hispanicTotal","whiteTotal","unknownTotal","nonresTotal","total","LONGITUD","LATITUDE","cip2Code","majorField"
"Columbia University in the City of New York",190150,30.1901,1,2005,0,1,0,0,2,1,4,8,"-73.961885","40.808286","30","humanities"
"Columbia University in the City of New York",190150,31.0505,1,2005,0,0,0,0,0,1,0,1,"-73.961885","40.808286","31","humanities"
"Columbia University in the City of New York",190150,38.0101,1,2005,0,0,0,0,5,0,3,8,"-73.961885","40.808286","38","humanities"
"Columbia University in the City of New York",190150,38.0201,1,2005,0,0,0,0,3,0,0,3,"-73.961885","40.808286","38","humanities"
"Columbia University in the City of New York",190150,40.0201,1,2005,0,0,0,0,0,0,3,3,"-73.961885","40.808286","40","stem"
"Columbia University in the City of New York",190150,40.0501,1,2005,0,1,0,0,9,2,12,24,"-73.961885","40.808286","40","stem"
"Columbia University in the City of New York",190150,40.0601,1,2005,0,0,0,1,9,1,7,18,"-73.961885","40.808286","40","stem"
"Columbia University in the City of New York",190150,40.0801,1,2005,0,1,0,0,5,1,12,19,"-73.961885","40.808286","40","stem"
"Columbia University in the City of New York",190150,40.9999,1,2005,0,0,0,0,0,0,2,2,"-73.961885","40.808286","40","stem"
"Columbia University in the City of New York",190150,42.0101,1,2005,0,0,0,1,4,1,0,6,"-73.961885","40.808286","42","social sciences"
"Columbia University in the City of New York",190150,42.0201,1,2005,0,0,0,0,1,5,1,7,"-73.961885","40.808286","42","social sciences"
"Columbia University in the City of New York",190150,42.0601,1,2005,0,0,0,1,0,9,2,12,"-73.961885","40.808286","42","social sciences"
"Columbia University in the City of New York",190150,42.0701,1,2005,0,0,0,0,1,3,0,4,"-73.961885","40.808286","42","social sciences"
"Columbia University in the City of New York",190150,42.0901,1,2005,0,0,0,0,0,6,0,6,"-73.961885","40.808286","42","social sciences"
"Columbia University in the City of New York",190150,42.1601,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","42","social sciences"
"Columbia University in the City of New York",190150,42.1801,1,2005,0,0,0,0,2,3,0,5,"-73.961885","40.808286","42","social sciences"
"Columbia University in the City of New York",190150,42.9999,1,2005,0,0,0,0,0,1,0,1,"-73.961885","40.808286","42","social sciences"
"Columbia University in the City of New York",190150,44.0701,1,2005,0,1,1,2,7,1,4,16,"-73.961885","40.808286","44","humanities"
"Columbia University in the City of New York",190150,45.0201,1,2005,0,0,0,0,3,2,1,6,"-73.961885","40.808286","45","social sciences"
"Columbia University in the City of New York",190150,45.0601,1,2005,0,2,0,1,1,3,20,27,"-73.961885","40.808286","45","social sciences"
"Columbia University in the City of New York",190150,45.1001,1,2005,0,1,0,0,11,1,9,22,"-73.961885","40.808286","45","social sciences"
"Columbia University in the City of New York",190150,45.1101,1,2005,1,2,0,0,3,1,4,11,"-73.961885","40.808286","45","social sciences"
"Columbia University in the City of New York",190150,50.0501,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","50","humanities"
"Columbia University in the City of New York",190150,50.0703,1,2005,0,0,0,0,3,1,1,5,"-73.961885","40.808286","50","humanities"
"Columbia University in the City of New York",190150,50.0901,1,2005,0,1,1,0,3,2,0,7,"-73.961885","40.808286","50","humanities"
"Columbia University in the City of New York",190150,50.0904,1,2005,0,0,0,1,1,1,0,3,"-73.961885","40.808286","50","humanities"
"Columbia University in the City of New York",190150,51.0204,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","51","humanities"
"Columbia University in the City of New York",190150,51.1699,1,2005,0,0,1,0,12,3,1,17,"-73.961885","40.808286","51","humanities"
"Columbia University in the City of New York",190150,51.2201,1,2005,0,3,1,0,3,0,0,7,"-73.961885","40.808286","51","humanities"
"Columbia University in the City of New York",190150,51.2202,1,2005,0,0,0,0,2,0,0,2,"-73.961885","40.808286","51","humanities"
"Columbia University in the City of New York",190150,51.2308,1,2005,0,8,2,2,25,12,0,49,"-73.961885","40.808286","51","humanities"
"Columbia University in the City of New York",190150,51.2703,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","51","humanities"
"Columbia University in the City of New York",190150,51.2706,1,2005,0,2,0,0,1,0,0,3,"-73.961885","40.808286","51","humanities"
"Columbia University in the City of New York",190150,51.9999,1,2005,0,1,0,0,6,0,0,7,"-73.961885","40.808286","51","humanities"
"Columbia University in the City of New York",190150,52.0201,1,2005,0,0,0,0,1,0,12,13,"-73.961885","40.808286","52","social sciences"
"Columbia University in the City of New York",190150,54.0101,1,2005,0,1,1,3,20,4,3,32,"-73.961885","40.808286","54","humanities"
"Cornell University",190415,1.0103,1,2005,0,0,0,0,2,0,2,4,"-76.483489","42.447199","1","stem"
"Cornell University",190415,1.0603,1,2005,0,0,0,0,1,0,2,3,"-76.483489","42.447199","1","stem"
"Cornell University",190415,1.0901,1,2005,0,0,0,0,3,0,3,6,"-76.483489","42.447199","1","stem"
"Cornell University",190415,1.0902,1,2005,0,0,0,0,1,0,0,1,"-76.483489","42.447199","1","stem"
"Cornell University",190415,1.1001,1,2005,0,0,0,1,2,0,8,11,"-76.483489","42.447199","1","stem"
"Cornell University",190415,1.1101,1,2005,0,0,0,0,2,0,3,5,"-76.483489","42.447199","1","stem"
"Cornell University",190415,1.1102,1,2005,0,0,0,0,1,0,2,3,"-76.483489","42.447199","1","stem"
"Cornell University",190415,1.1103,1,2005,0,0,0,0,1,0,2,3,"-76.483489","42.447199","1","stem"
"Cornell University",190415,1.1104,1,2005,0,0,0,0,0,0,0,0,"-76.483489","42.447199","1","stem"
"Cornell University",190415,3.0101,1,2005,0,0,0,0,3,0,2,5,"-76.483489","42.447199","3","stem"
"Cornell University",190415,4.0301,1,2005,0,0,0,0,0,0,2,2,"-76.483489","42.447199","4","stem"
"Cornell University",190415,4.0801,1,2005,0,0,0,0,2,0,0,2,"-76.483489","42.447199","4","stem"
"Cornell University",190415,5.0104,1,2005,0,0,0,0,0,0,0,0,"-76.483489","42.447199","5","humanities"
"Cornell University",190415,9.0101,1,2005,0,0,0,0,2,0,3,5,"-76.483489","42.447199","9","social sciences"
"Cornell University",190415,11.0701,1,2005,0,0,0,1,3,3,7,14,"-76.483489","42.447199","11","stem"
"Cornell University",190415,13.0101,1,2005,0,0,0,0,4,0,1,5,"-76.483489","42.447199","13","social sciences"
"Cornell University",190415,14.0201,1,2005,0,0,0,0,0,0,1,1,"-76.483489","42.447199","14","stem"
"Cornell University",190415,14.0301,1,2005,0,0,0,0,1,0,1,2,"-76.483489","42.447199","14","stem"
"Cornell University",190415,14.0501,1,2005,0,0,0,0,0,0,1,1,"-76.483489","42.447199","14","stem"
"Cornell University",190415,14.0701,1,2005,0,2,0,0,4,0,5,11,"-76.483489","42.447199","14","stem"
"Cornell University",190415,14.0801,1,2005,0,0,0,0,4,1,12,17,"-76.483489","42.447199","14","stem"
"Cornell University",190415,14.1001,1,2005,0,1,1,1,8,0,18,29,"-76.483489","42.447199","14","stem"
"Cornell University",190415,14.1101,1,2005,0,0,0,0,3,0,4,7,"-76.483489","42.447199","14","stem"
"Cornell University",190415,14.1201,1,2005,0,0,0,0,5,0,4,9,"-76.483489","42.447199","14","stem"
"Cornell University",190415,14.1801,1,2005,0,0,0,0,1,0,4,5,"-76.483489","42.447199","14","stem"
"Cornell University",190415,14.1901,1,2005,0,0,0,0,1,0,4,5,"-76.483489","42.447199","14","stem"
"Cornell University",190415,14.2301,1,2005,0,0,0,0,1,0,0,1,"-76.483489","42.447199","14","stem"
"Cornell University",190415,14.3701,1,2005,0,0,0,0,0,0,4,4,"-76.483489","42.447199","14","stem"
"Cornell University",190415,16.0102,1,2005,0,0,0,0,3,1,4,8,"-76.483489","42.447199","16","humanities"
"Cornell University",190415,16.0104,1,2005,0,1,0,0,1,0,2,4,"-76.483489","42.447199","16","humanities"
"Cornell University",190415,16.03,1,2005,0,0,0,0,0,0,1,1,"-76.483489","42.447199","16","humanities"
"Cornell University",190415,16.0501,1,2005,0,1,0,0,1,0,1,3,"-76.483489","42.447199","16","humanities"
"Cornell University",190415,16.09,1,2005,0,1,0,0,1,1,4,7,"-76.483489","42.447199","16","humanities"
"Cornell University",190415,16.12,1,2005,0,0,0,0,0,0,1,1,"-76.483489","42.447199","16","humanities"
"Cornell University",190415,19.0701,1,2005,0,0,0,0,2,0,0,2,"-76.483489","42.447199","19","humanities"
"Cornell University",190415,22.0203,1,2005,0,0,0,0,0,0,1,1,"-76.483489","42.447199","22","humanities"
"Cornell University",190415,23.0101,1,2005,1,1,0,2,3,4,1,12,"-76.483489","42.447199","23","humanities"
"Cornell University",190415,26.0202,1,2005,0,0,0,2,4,0,4,10,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.0203,1,2005,0,0,0,0,0,0,0,0,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.0204,1,2005,0,1,0,0,2,0,0,3,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.0301,1,2005,0,1,0,1,4,0,1,7,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.0305,1,2005,0,1,0,0,2,1,2,6,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.0503,1,2005,0,1,0,0,4,0,3,8,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.0507,1,2005,0,0,0,0,0,0,1,1,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.0701,1,2005,0,0,0,0,0,0,0,0,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.0702,1,2005,0,0,0,1,2,0,2,5,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.0707,1,2005,0,0,0,0,0,0,1,1,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.0804,1,2005,0,0,0,0,4,2,1,7,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.1001,1,2005,0,1,0,1,2,0,0,4,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.1006,1,2005,0,0,0,1,2,0,0,3,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.1101,1,2005,0,0,0,1,0,0,1,2,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.1301,1,2005,0,0,0,0,3,0,1,4,"-76.483489","42.447199","26","stem"
"Cornell University",190415,26.1303,1,2005,0,0,0,0,3,0,0,3,"-76.483489","42.447199","26","stem"
"Cornell University",190415,27.0101,1,2005,0,0,0,0,3,0,9,12,"-76.483489","42.447199","27","stem"
"Cornell University",190415,27.0301,1,2005,0,0,0,1,4,0,1,6,"-76.483489","42.447199","27","stem"
"Cornell University",190415,27.0501,1,2005,0,1,0,0,1,0,2,4,"-76.483489","42.447199","27","stem"
"Cornell University",190415,30.1301,1,2005,0,0,0,0,2,0,0,2,"-76.483489","42.447199","30","humanities"
"Cornell University",190415,30.1901,1,2005,0,1,1,0,1,1,6,10,"-76.483489","42.447199","30","humanities"
"Cornell University",190415,30.2401,1,2005,0,0,0,1,5,0,0,6,"-76.483489","42.447199","30","humanities"
"Cornell University",190415,38.0101,1,2005,0,0,0,0,1,0,0,1,"-76.483489","42.447199","38","humanities"
"Cornell University",190415,40.0201,1,2005,0,1,0,0,2,0,3,6,"-76.483489","42.447199","40","stem"
"Cornell University",190415,40.0401,1,2005,0,0,0,0,0,0,1,1,"-76.483489","42.447199","40","stem"
"Cornell University",190415,40.0501,1,2005,0,1,0,0,13,2,7,23,"-76.483489","42.447199","40","stem"
"Cornell University",190415,40.0601,1,2005,0,0,0,0,1,0,0,1,"-76.483489","42.447199","40","stem"
"Cornell University",190415,40.0801,1,2005,0,1,0,0,7,1,9,18,"-76.483489","42.447199","40","stem"
"Cornell University",190415,42.0101,1,2005,0,0,0,1,2,0,0,3,"-76.483489","42.447199","42","social sciences"
"Cornell University",190415,42.0701,1,2005,0,0,1,0,5,0,3,9,"-76.483489","42.447199","42","social sciences"
"Cornell University",190415,44.0201,1,2005,0,0,1,0,1,1,0,3,"-76.483489","42.447199","44","humanities"
"Cornell University",190415,45.0201,1,2005,0,0,0,0,5,1,0,6,"-76.483489","42.447199","45","social sciences"
"Cornell University",190415,45.0601,1,2005,0,0,0,0,3,1,13,17,"-76.483489","42.447199","45","social sciences"
"Cornell University",190415,45.1001,1,2005,0,0,1,0,3,0,3,7,"-76.483489","42.447199","45","social sciences"
"Cornell University",190415,45.1101,1,2005,0,0,0,1,6,0,3,10,"-76.483489","42.447199","45","social sciences"
"Cornell University",190415,45.9999,1,2005,0,0,0,0,0,0,1,1,"-76.483489","42.447199","45","social sciences"
"Cornell University",190415,50.0501,1,2005,0,0,0,0,0,0,0,0,"-76.483489","42.447199","50","humanities"
"Cornell University",190415,50.0703,1,2005,0,0,0,0,1,1,0,2,"-76.483489","42.447199","50","humanities"
"Cornell University",190415,50.0712,1,2005,0,0,0,0,0,0,4,4,"-76.483489","42.447199","50","humanities"
"Cornell University",190415,50.0904,1,2005,0,0,0,0,0,0,0,0,"-76.483489","42.447199","50","humanities"
"Cornell University",190415,50.0905,1,2005,0,0,0,0,5,1,1,7,"-76.483489","42.447199","50","humanities"
"Cornell University",190415,51.2501,1,2005,0,0,0,0,3,0,1,4,"-76.483489","42.447199","51","humanities"
"Cornell University",190415,52.0201,1,2005,0,0,0,0,2,3,5,10,"-76.483489","42.447199","52","social sciences"
"Cornell University",190415,52.0904,1,2005,0,0,0,0,1,0,1,2,"-76.483489","42.447199","52","social sciences"
"Cornell University",190415,52.1002,1,2005,0,0,0,0,0,1,4,5,"-76.483489","42.447199","52","social sciences"
"Cornell University",190415,54.0101,1,2005,0,1,0,0,2,0,0,3,"-76.483489","42.447199","54","humanities"
"Cornell University",190415,54.0104,1,2005,0,0,0,0,4,0,1,5,"-76.483489","42.447199","54","humanities"
"New York University",193900,5.0102,1,2005,0,0,0,1,3,2,0,6,"-73.997264","40.729452","5","humanities"
"New York University",193900,5.0108,1,2005,0,0,0,0,0,0,0,0,"-73.997264","40.729452","5","humanities"
"New York University",193900,5.0114,1,2005,0,0,0,0,1,1,0,2,"-73.997264","40.729452","5","humanities"
"New York University",193900,9.0101,1,2005,0,0,0,0,3,0,1,4,"-73.997264","40.729452","9","social sciences"
"New York University",193900,10.0202,1,2005,0,0,0,1,1,0,1,3,"-73.997264","40.729452","10","social sciences"
"New York University",193900,11.0101,1,2005,0,3,0,0,0,0,8,11,"-73.997264","40.729452","11","stem"
"New York University",193900,13.0301,1,2005,0,0,0,0,1,0,0,1,"-73.997264","40.729452","13","social sciences"
"New York University",193900,13.0401,1,2005,0,1,3,0,9,2,0,15,"-73.997264","40.729452","13","social sciences"
"New York University",193900,13.0901,1,2005,0,0,0,0,0,0,0,0,"-73.997264","40.729452","13","social sciences"
"New York University",193900,13.1202,1,2005,0,0,1,0,1,0,0,2,"-73.997264","40.729452","13","social sciences"
"New York University",193900,13.1302,1,2005,0,0,0,0,0,1,2,3,"-73.997264","40.729452","13","social sciences"
"New York University",193900,13.1303,1,2005,0,0,0,0,0,0,0,0,"-73.997264","40.729452","13","social sciences"
"New York University",193900,13.1307,1,2005,0,0,0,0,1,0,1,2,"-73.997264","40.729452","13","social sciences"
"New York University",193900,13.1312,1,2005,0,0,0,0,1,0,0,1,"-73.997264","40.729452","13","social sciences"
"New York University",193900,13.1316,1,2005,0,0,0,0,0,0,0,0,"-73.997264","40.729452","13","social sciences"
"New York University",193900,13.132,1,2005,0,0,0,0,1,0,1,2,"-73.997264","40.729452","13","social sciences"
"New York University",193900,13.1401,1,2005,0,0,0,0,0,0,2,2,"-73.997264","40.729452","13","social sciences"
"New York University",193900,13.9999,1,2005,0,1,1,1,1,0,1,5,"-73.997264","40.729452","13","social sciences"
"New York University",193900,14.3701,1,2005,0,0,0,0,0,0,2,2,"-73.997264","40.729452","14","stem"
"New York University",193900,16.0101,1,2005,0,0,0,0,0,0,1,1,"-73.997264","40.729452","16","humanities"
"New York University",193900,16.0102,1,2005,0,0,0,0,1,0,1,2,"-73.997264","40.729452","16","humanities"
"New York University",193900,16.0104,1,2005,0,0,1,0,2,1,2,6,"-73.997264","40.729452","16","humanities"
"New York University",193900,16.0501,1,2005,0,0,0,0,1,0,0,1,"-73.997264","40.729452","16","humanities"
"New York University",193900,16.0901,1,2005,0,0,0,0,4,1,2,7,"-73.997264","40.729452","16","humanities"
"New York University",193900,16.0902,1,2005,0,0,0,0,0,0,0,0,"-73.997264","40.729452","16","humanities"
"New York University",193900,16.0905,1,2005,0,0,0,1,0,0,2,3,"-73.997264","40.729452","16","humanities"
"New York University",193900,16.1102,1,2005,0,0,0,0,2,2,0,4,"-73.997264","40.729452","16","humanities"
"New York University",193900,19.0501,1,2005,0,0,0,0,0,0,0,0,"-73.997264","40.729452","19","humanities"
"New York University",193900,22.9999,1,2005,0,0,0,0,0,1,3,4,"-73.997264","40.729452","22","humanities"
"New York University",193900,23.0101,1,2005,0,0,2,1,4,0,0,7,"-73.997264","40.729452","23","humanities"
"New York University",193900,23.0801,1,2005,0,1,1,0,15,3,1,21,"-73.997264","40.729452","23","humanities"
"New York University",193900,26.0101,1,2005,0,2,0,0,3,0,6,11,"-73.997264","40.729452","26","stem"
"New York University",193900,26.0202,1,2005,0,0,1,0,0,0,0,1,"-73.997264","40.729452","26","stem"
"New York University",193900,26.0401,1,2005,0,5,0,0,0,0,3,8,"-73.997264","40.729452","26","stem"
"New York University",193900,26.0503,1,2005,0,1,2,0,3,0,1,7,"-73.997264","40.729452","26","stem"
"New York University",193900,26.0707,1,2005,0,1,0,1,2,1,0,5,"-73.997264","40.729452","26","stem"
"New York University",193900,26.091,1,2005,0,1,0,0,2,0,0,3,"-73.997264","40.729452","26","stem"
"New York University",193900,26.1001,1,2005,0,1,0,2,0,0,1,4,"-73.997264","40.729452","26","stem"
"New York University",193900,26.1004,1,2005,0,1,0,1,5,0,2,9,"-73.997264","40.729452","26","stem"
"New York University",193900,26.9999,1,2005,0,0,0,0,2,0,1,3,"-73.997264","40.729452","26","stem"
"New York University",193900,27.0101,1,2005,0,1,0,0,4,1,7,13,"-73.997264","40.729452","27","stem"
"New York University",193900,31.0301,1,2005,0,0,0,0,0,0,0,0,"-73.997264","40.729452","31","humanities"
"New York University",193900,38.0101,1,2005,0,2,0,0,0,0,1,3,"-73.997264","40.729452","38","humanities"
"New York University",193900,38.0201,1,2005,0,0,0,0,0,1,0,1,"-73.997264","40.729452","38","humanities"
"New York University",193900,40.0501,1,2005,0,1,0,0,4,0,7,12,"-73.997264","40.729452","40","stem"
"New York University",193900,40.0801,1,2005,0,0,0,0,3,0,10,13,"-73.997264","40.729452","40","stem"
"New York University",193900,42.0201,1,2005,0,0,0,0,1,1,0,2,"-73.997264","40.729452","42","social sciences"
"New York University",193900,42.0601,1,2005,0,1,1,0,0,1,1,4,"-73.997264","40.729452","42","social sciences"
"New York University",193900,42.0801,1,2005,0,0,0,0,2,0,1,3,"-73.997264","40.729452","42","social sciences"
"New York University",193900,42.0901,1,2005,0,0,0,0,0,0,0,0,"-73.997264","40.729452","42","social sciences"
"New York University",193900,42.1601,1,2005,0,0,0,0,5,0,1,6,"-73.997264","40.729452","42","social sciences"
"New York University",193900,42.1701,1,2005,0,0,0,0,0,0,0,0,"-73.997264","40.729452","42","social sciences"
"New York University",193900,42.1801,1,2005,0,0,0,0,2,0,0,2,"-73.997264","40.729452","42","social sciences"
"New York University",193900,42.9999,1,2005,0,2,1,0,9,0,0,12,"-73.997264","40.729452","42","social sciences"
